id,created_at,updated_at,name,category,subcategory,description,slug,accommodations,age_groups,programs,address,city,county,state,zip_code,latitude,longitude,phone,normalized_phone,email,website,hours,denomination,sensory_room,alternative_service,children_program,adult_program,accommodation_snippet,accommodation_tags,service_type,rating,user_ratings_total,google_place_id,links,image_url,verified,last_verified_date,featured,accessibility_info,source,search_vector,services,insurances,scholarships,address1,address2,address_original,needs_review,review_reason,address2_needs_manual_review,resource_type,pet_therapy,facebook_url,instagram_url,twitter_url,youtube_url,linkedin_url
8932,2025-11-03 21:44:05.365+00,2025-12-20 06:54:57.883795+00,"ADA K DIXON
TRINITI COMMUNITY CARE SERVICES",healthcare,ABA Therapy | Transportation,null,ada-k-dixon-triniti-community-care-services-pensacola-fl-8932,[],[],[],3434 MARKET ST,Pensacola,Escambia,FL,32505,30.446810467405,-87.253654403784,(850) 384-3074,null,null,null,null,null,null,null,null,null,null,null,null,4.6,773,ChIJfTgJGJ7AkIgRMezjGOYr3zs,[],null,false,2025-10-12,false,null,FL-DD Database,'ada':1 'care':6 'communiti':5 'dixon':3 'escambia':9 'k':2 'pensacola':8 'servic':7 'triniti':4,[],"[""florida-medicaid""]",[],3434 Market St,null,3434 MARKET ST,false,null,null,provider,false,null,null,null,null,null
8727,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,BJK PROVIDER LLC,healthcare,ABA Therapy | Transportation,null,bjk-provider-llc-pensacola-fl-8727,[],[],[],1007 W WRIGHT ST,Pensacola,Escambia,FL,32501,30.415108876563,-87.22936793643,(850) 287-2066,null,null,null,null,null,null,null,null,null,null,null,null,4.1,33,ChIJSYyPKo--kIgR4HvlPZ_rbNE,[],null,false,2025-10-12,false,null,FL-DD Database,'bjk':1 'escambia':5 'llc':3 'pensacola':4 'provid':2,[],"[""florida-medicaid""]",[],1007 W Wright St,null,1007 W WRIGHT ST,false,null,null,provider,false,null,null,null,null,null
8729,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,"CAPSTONE ADAPTIVE LEARNING AND THERAPY CENTERS, IN",healthcare,ABA Therapy | Transportation,null,capstone-adaptive-learning-and-therapy-centers-in-pensacola-fl-8729,[],[],[],"2912 NORTH ""E"" STREET",Pensacola,Escambia,FL,32501,30.441519643987,-87.228751518518,(850) 432-1596,null,null,null,null,null,null,null,null,null,null,null,null,4.6,9,ChIJlaQXOHu_kIgRI1gIj4yDI9E,[],null,false,2025-10-12,false,null,FL-DD Database,'adapt':2 'capston':1 'center':6 'escambia':9 'learn':3 'pensacola':8 'therapi':5,[],"[""florida-medicaid""]",[],"2912 North ""E"" St",null,"2912 NORTH ""E"" STREET",false,null,null,provider,false,null,null,null,null,null
8728,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,TERRIS LOVING CARE,healthcare,ABA Therapy | Transportation,null,terris-loving-care-pensacola-fl-8728,[],[],[],222 BAYOU BLVD,Pensacola,Escambia,FL,32503,30.423713726912,-87.1854010222,(850) 287-4655,null,null,null,null,null,null,null,null,null,null,null,null,5,2,ChIJNWnSmR2_kIgRKoharEwWkVc,[],null,false,2025-10-12,false,null,FL-DD Database,'care':3 'escambia':5 'love':2 'pensacola':4 'terri':1,[],"[""florida-medicaid""]",[],222 Bayou Blvd,null,222 BAYOU BLVD,false,null,null,provider,false,null,null,null,null,null
9114,2025-11-03 21:44:05.609+00,2025-12-20 06:54:57.883795+00,"CELEBRATION GROUP HOMES,INC",healthcare,ABA Therapy | Transportation,null,celebration-group-homesinc-quincy-fl-9114,[],[],[],256 ALBA AVE,Quincy,Gadsden,FL,32351,30.590741688158,-84.56283109164,(256) 601-9260,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ChIJE9IVZYfo7IgRMrMWo05zgi8,[],null,false,2025-10-12,false,null,FL-DD Database,'celebr':1 'gadsden':6 'group':2 'home':3 'inc':4 'quinci':5,[],"[""florida-medicaid""]",[],256 Alba Ave,null,256 ALBA AVE,false,null,null,provider,false,null,null,null,null,null
8733,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,KNIGHT ANNIE L,healthcare,ABA Therapy | Transportation,null,knight-annie-l-quincy-fl-8733,[],[],[],2485 HAVANA HIGHWAY,Quincy,Gadsden,FL,32352,30.592345013408,-84.513243175899,(850) 627-4530,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ChIJ0YxIa1fv7IgRgtF-CWZ2QWc,[],null,false,2025-10-12,false,null,FL-DD Database,'anni':2 'gadsden':5 'knight':1 'l':3 'quinci':4,[],"[""florida-medicaid""]",[],2485 Havana Hwy,null,2485 HAVANA HIGHWAY,false,null,null,provider,false,null,null,null,null,null
8731,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,"MATHEWS MARY
GENEIS GROUP HOME",healthcare,ABA Therapy | Transportation,null,mathews-mary-geneis-group-home-quincy-fl-8731,[],[],[],182 SPARKLEBERRY BLVD S,Quincy,Gadsden,FL,32351,null,null,(850) 556-2303,null,null,null,null,null,null,null,null,null,null,null,null,null,null,EiwxODIgU3BhcmtsZWJlcnJ5IEJsdmQsIFF1aW5jeSwgRkwgMzIzNTEsIFVTQSIxEi8KFAoSCZnNsYPQ6OyIEZs1GtvVCtguELYBKhQKEgnZZjHxz-jsiBGkLsggyq1eRg,[],null,false,2025-10-12,false,null,FL-DD Database,'gadsden':7 'genei':3 'group':4 'home':5 'mari':2 'mathew':1 'quinci':6,[],"[""florida-medicaid""]",[],182 Sparkleberry Blvd S,null,182 SPARKLEBERRY BLVD S,false,null,null,provider,false,null,null,null,null,null
8726,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,GULF CTY ARC INC.,healthcare,ABA Therapy | Transportation,null,gulf-cty-arc-inc-port-st-joe-fl-8726,[],[],[],122 WATER PLANT ROAD,Port St Joe,Gulf,FL,32456,29.828291268406,-85.303336224005,(850) 229-6327,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ChIJjWjJaW-WlIgRZb-m8RH218k,[],null,false,2025-10-12,false,null,FL-DD Database,"'arc':3 'cti':2 'gulf':1,8 'inc':4 'joe':7 'port':5 'st':6",[],"[""florida-medicaid""]",[],122 Water Plant Rd,null,122 WATER PLANT ROAD,false,null,null,provider,false,null,null,null,null,null
8735,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,"KEEN MAXINE L
KEEN GROUP HOME",healthcare,ABA Therapy | Transportation,null,keen-maxine-l-keen-group-home-sebring-fl-8735,[],[],[],4301 SHAD DR,Sebring,Highlands,FL,33870,27.538949986755,-81.482378141787,(863) 385-3292,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ChIJV_eLOVtW3IgR9ADVT95ma1E,[],null,false,2025-10-12,false,null,FL-DD Database,"'group':5 'highland':8 'home':6 'keen':1,4 'l':3 'maxin':2 'sebr':7",[],"[""florida-medicaid""]",[],4301 Shad Dr,null,4301 SHAD DR,false,null,null,provider,false,null,null,null,null,null
8698,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,A GUARDIANS HOPE INC,healthcare,ABA Therapy | Transportation,null,a-guardians-hope-inc-tampa-fl-8698,[],[],[],16306 ALLADIN WAY,Tampa,Hillsborough,FL,33624,28.105963556261,-82.516615272825,(813) 610-8687,null,null,null,null,null,null,null,null,null,null,null,null,5,13,ChIJuWAjgfDPwogR34KFyZZQFQg,[],null,false,2025-10-12,false,null,FL-DD Database,'guardian':2 'hillsborough':6 'hope':3 'inc':4 'tampa':5,[],"[""florida-medicaid""]",[],16306 Alladin Way,null,16306 ALLADIN WAY,false,null,null,provider,false,null,null,null,null,null
8716,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,ABOUT YOU CARE HOME INC,healthcare,ABA Therapy | Transportation,null,about-you-care-home-inc-tampa-fl-8716,[],[],[],2903 W BURKE ST,Tampa,Hillsborough,FL,33614,28.002068020937,-82.488643168488,(813) 917-4492,null,null,null,null,null,null,null,null,null,null,null,null,5,5,ChIJW8MJYqnHwogRSPOZAkrMCwM,[],null,false,2025-10-12,false,null,FL-DD Database,'care':3 'hillsborough':7 'home':4 'inc':5 'tampa':6,[],"[""florida-medicaid""]",[],2903 W Burke St,null,2903 W BURKE ST,false,null,null,provider,false,null,null,null,null,null
8690,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,ADVANCED GROUP HOME INC,healthcare,ABA Therapy | Transportation,null,advanced-group-home-inc-tampa-fl-8690,[],[],[],6704 COMMODORE WAY,Tampa,Hillsborough,FL,33615,28.013413975267,-82.605810515221,(813) 545-1188,null,null,null,null,null,null,null,null,null,null,null,null,4.6,22,ChIJ0e6zKRLEwogRkQlDfqioCrM,[],null,false,2025-10-12,false,null,FL-DD Database,'advanc':1 'group':2 'hillsborough':6 'home':3 'inc':4 'tampa':5,[],"[""florida-medicaid""]",[],6704 Commodore Way,null,6704 COMMODORE WAY,false,null,null,provider,false,null,null,null,null,null
8709,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,ADVANCED LIVING LLC,healthcare,ABA Therapy | Transportation,null,advanced-living-llc-tampa-fl-8709,[],[],[],10009 N 27TH ST,Tampa,Hillsborough,FL,33612,28.039999222925,-82.428834688293,(813) 846-5750,null,null,null,null,null,null,null,null,null,null,null,null,4.6,22,ChIJ0e6zKRLEwogRkQlDfqioCrM,[],null,false,2025-10-12,false,null,FL-DD Database,'advanc':1 'hillsborough':5 'live':2 'llc':3 'tampa':4,[],"[""florida-medicaid""]",[],10009 N 27th St,null,10009 N 27TH ST,false,null,null,provider,false,null,null,null,null,null
9060,2025-11-03 21:44:05.608+00,2025-12-20 06:54:57.883795+00,AGBOLI ERIC K,healthcare,ABA Therapy | Transportation,null,agboli-eric-k-tampa-fl-9060,[],[],[],8110 N EDISON AVE,Tampa,Hillsborough,FL,33604,28.021838885997,-82.468741871588,(813) 401-4986,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ChIJOz4oGrbGwogRxwA1e-j4g38,[],null,false,2025-10-12,false,null,FL-DD Database,'agboli':1 'eric':2 'hillsborough':5 'k':3 'tampa':4,[],"[""florida-medicaid""]",[],8110 N Edison Ave,null,8110 N EDISON AVE,false,null,null,provider,false,null,null,null,null,null
9063,2025-11-03 21:44:05.609+00,2025-12-20 06:54:57.883795+00,ALL ABOUT LIVING,healthcare,ABA Therapy | Transportation,null,all-about-living-tampa-fl-9063,[],[],[],5601 E 30TH AVE,Tampa,Hillsborough,FL,33619,27.977707355738,-82.393526808992,(813) 531-5526,null,null,null,null,null,null,null,null,null,null,null,null,5,3,ChIJiYUsgWLFwogRYNly1bp5pts,[],null,false,2025-10-12,false,null,FL-DD Database,'hillsborough':5 'live':3 'tampa':4,[],"[""florida-medicaid""]",[],5601 E 30th Ave,null,5601 E 30TH AVE,false,null,null,provider,false,null,null,null,null,null
8715,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,ALL NURSES ALF LLC,healthcare,ABA Therapy | Transportation,null,all-nurses-alf-llc-tampa-fl-8715,[],[],[],8701 N 34TH STREET,Tampa,Hillsborough,FL,33604,28.028985729164,-82.422709776138,(813) 914-9081,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ChIJ0cxz4FrGwogRqHmGegpaAt0,[],null,false,2025-10-12,false,null,FL-DD Database,'alf':3 'hillsborough':6 'llc':4 'nurs':2 'tampa':5,[],"[""florida-medicaid""]",[],8701 N 34th St,null,8701 N 34TH STREET,false,null,null,provider,false,null,null,null,null,null
8478,2025-11-03 21:44:04.815+00,2025-12-20 06:54:57.883795+00,ANGEL HUGS HOME CARE INC,healthcare,ABA Therapy | Transportation,null,angel-hugs-home-care-inc-tampa-fl-8478,[],[],[],7304 WOODHALL CT,Tampa,Hillsborough,FL,33634,28.01508930175,-82.560929684509,(813) 995-1189,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ChIJAQDA6abDwogRKt9doRcWYEs,[],null,false,2025-10-12,false,null,FL-DD Database,'angel':1 'care':4 'hillsborough':7 'home':3 'hug':2 'inc':5 'tampa':6,[],"[""florida-medicaid""]",[],7304 Woodhall Ct,null,7304 WOODHALL CT,false,null,null,provider,false,null,null,null,null,null
8719,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,"ANGELS UNAWARE, INC.",healthcare,ABA Therapy | Transportation,null,angels-unaware-inc-tampa-fl-8719,[],[],[],4918 W. LINEBAUGH AVENUE,Tampa,Hillsborough,FL,33688,28.040157874435,-82.526504870262,(813) 961-1159,null,null,null,null,null,null,null,null,null,null,null,null,4,2,ChIJNeaopq_BwogRGmfhDFiZ4B0,[],null,false,2025-10-12,false,null,FL-DD Database,'angel':1 'hillsborough':5 'inc':3 'tampa':4 'unawar':2,[],"[""florida-medicaid""]",[],4918 W. Linebaugh Ave,null,4918 W. LINEBAUGH AVENUE,false,null,null,provider,false,null,null,null,null,null
8679,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,ANGIE'S HOME LLC,healthcare,ABA Therapy | Transportation,null,angies-home-llc-seffner-fl-8679,[],[],[],11713 MANGO CROSS CT,Seffner,Hillsborough,FL,33584,27.989109407877,-82.299964045833,(813) 401-5356,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ChIJ21QLCQDMwogRLTfhSSZhrK4,[],null,false,2025-10-12,false,null,FL-DD Database,'angi':1 'hillsborough':6 'home':3 'llc':4 'seffner':5,[],"[""florida-medicaid""]",[],11713 Mango Cross Ct,null,11713 MANGO CROSS CT,false,null,null,provider,false,null,null,null,null,null
8708,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,"ANNILETY CARE HOME, INC.",healthcare,ABA Therapy | Transportation,null,annilety-care-home-inc-tampa-fl-8708,[],[],[],3906 SPENCE AVE,Tampa,Hillsborough,FL,33614,28.011752921712,-82.507854251873,(813) 833-3034,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ChIJ8elNcwDBwogRUTZGfOHXHzQ,[],null,false,2025-10-12,false,null,FL-DD Database,'annileti':1 'care':2 'hillsborough':6 'home':3 'inc':4 'tampa':5,[],"[""florida-medicaid""]",[],3906 Spence Ave,null,3906 SPENCE AVE,false,null,null,provider,false,null,null,null,null,null
9158,2025-11-03 21:44:05.609+00,2025-12-20 06:54:57.883795+00,B & T MOBILE SERVICES LLC,healthcare,ABA Therapy | Transportation,null,b-t-mobile-services-llc-valrico-fl-9158,[],[],[],2733 PANKAW LN,Valrico,Hillsborough,FL,33596,27.905168958689,-82.2333350818,(813) 732-3728,null,null,null,null,null,null,null,null,null,null,null,null,3.8,187,ChIJ5fxVGQ3NwogRjSoISccrQZM,[],null,false,2025-10-12,false,null,FL-DD Database,'b':1 'hillsborough':7 'llc':5 'mobil':3 'servic':4 'valrico':6,[],"[""florida-medicaid""]",[],2733 Pankaw Ln,null,2733 PANKAW LN,false,null,null,provider,false,null,null,null,null,null
8710,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,"BETTER LIVING SUPPORT SOLUTIONS, INC.",healthcare,ABA Therapy | Transportation,null,better-living-support-solutions-inc-ruskin-fl-8710,[],[],[],2328 PLEASURE RUN DR,Ruskin,Hillsborough,FL,33570,27.702924458242,-82.40283103043,(813) 857-6430,null,null,null,null,null,null,null,null,null,null,null,null,5,9,ChIJhbVx1sPDwogR89r2AWhaDbM,[],null,false,2025-10-12,false,null,FL-DD Database,'better':1 'hillsborough':7 'inc':5 'live':2 'ruskin':6 'solut':4 'support':3,[],"[""florida-medicaid""]",[],2328 Pleasure Run Dr,null,2328 PLEASURE RUN DR,false,null,null,provider,false,null,null,null,null,null
8700,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,BURKE CARLOS A,healthcare,ABA Therapy | Transportation,null,burke-carlos-a-tampa-fl-8700,[],[],[],9300 N 16TH ST STE 202,Tampa,Hillsborough,FL,33612,28.033458511519,-82.441646174601,(813) 650-7593,null,null,null,null,null,null,null,null,null,null,null,null,3.5,204,ChIJWf6YpPrGwogRHDb_dOSE8YE,[],null,false,2025-10-12,false,null,FL-DD Database,'burk':1 'carlo':2 'hillsborough':5 'tampa':4,[],"[""florida-medicaid""]",[],9300 N 16th St,Suite,9300 N 16TH ST STE 202,false,null,null,provider,false,null,null,null,null,null
8699,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,"BURKE MARTARSHIA
MARTARSHIA BURKE",healthcare,ABA Therapy | Transportation,null,burke-martarshia-martarshia-burke-tampa-fl-8699,[],[],[],3409 E FRIERSON AVE,Tampa,Hillsborough,FL,33610,27.994519773338,-82.42224941178,(813) 638-2320,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ChIJ06Wfg9fFwogR96Z0NcXhzKA,[],null,false,2025-10-12,false,null,FL-DD Database,"'burk':1,4 'hillsborough':6 'martarshia':2,3 'tampa':5",[],"[""florida-medicaid""]",[],3409 E Frierson Ave,null,3409 E FRIERSON AVE,false,null,null,provider,false,null,null,null,null,null
8670,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,"BURROWES CURTIS
BURROWES HOME AND COMMUNITY BASED SERVICES, LLC",healthcare,ABA Therapy | Transportation,null,burrowes-curtis-burrowes-home-and-community-based-services-llc-tampa-fl-8670,[],[],[],9300 N 16TH ST FL 2,Tampa,Hillsborough,FL,33612,28.033458511519,-82.441646174601,(813) 317-0143,null,null,null,null,null,null,null,null,null,null,null,null,2.6,5,ChIJOVp47dHjwogRIYyrtJ3eWU8,[],null,false,2025-10-12,false,null,FL-DD Database,"'base':7 'burrow':1,3 'communiti':6 'curti':2 'hillsborough':11 'home':4 'llc':9 'servic':8 'tampa':10",[],"[""florida-medicaid""]",[],9300 N 16th St Fl 2,null,9300 N 16TH ST FL 2,false,null,null,provider,false,null,null,null,null,null
8687,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,CARRIE'S CARE FAMILY HOME INC.,healthcare,ABA Therapy | Transportation,null,carries-care-family-home-inc-tampa-fl-8687,[],[],[],1106 E RICHMERE ST,Tampa,Hillsborough,FL,33612,28.035457102249,-82.447981868863,(813) 488-7217,null,null,null,null,null,null,null,null,null,null,null,null,5,5,ChIJW8MJYqnHwogRSPOZAkrMCwM,[],null,false,2025-10-12,false,null,FL-DD Database,'care':3 'carri':1 'famili':4 'hillsborough':8 'home':5 'inc':6 'tampa':7,[],"[""florida-medicaid""]",[],1106 E Richmere St,null,1106 E RICHMERE ST,false,null,null,provider,false,null,null,null,null,null
8696,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,CELESTAL CARE LLC,healthcare,ABA Therapy | Transportation,null,celestal-care-llc-brandon-fl-8696,[],[],[],1307 MOHRLAKE DR,Brandon,Hillsborough,FL,33511,27.916366819924,-82.314930592321,(813) 585-5845,null,null,null,null,null,null,null,null,null,null,null,null,4.1,13,ChIJY3r8bkVx54gRekLaeKUNyy4,[],null,false,2025-10-12,false,null,FL-DD Database,'brandon':4 'care':2 'celest':1 'hillsborough':5 'llc':3,[],"[""florida-medicaid""]",[],1307 Mohrlake Dr,null,1307 MOHRLAKE DR,false,null,null,provider,false,null,null,null,null,null
9153,2025-11-03 21:44:05.609+00,2025-12-20 06:54:57.883795+00,"CJ HOMES OF TAMPA, LLC",healthcare,ABA Therapy | Transportation,null,cj-homes-of-tampa-llc-tampa-fl-9153,[],[],[],7211 WOODBROOK DR,Tampa,Hillsborough,FL,33625,28.07605055047,-82.565265171316,(727) 656-5225,null,null,null,null,null,null,null,null,null,null,null,null,5,25,ChIJMSW4lebFwogRwz1TMNVPMLs,[],null,false,2025-10-12,false,null,FL-DD Database,"'cj':1 'hillsborough':7 'home':2 'llc':5 'tampa':4,6",[],"[""florida-medicaid""]",[],7211 Woodbrook Dr,null,7211 WOODBROOK DR,false,null,null,provider,false,null,null,null,null,null
8668,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,CONTINUED HEALTH SERVICES,healthcare,ABA Therapy | Transportation,null,continued-health-services-tampa-fl-8668,[],[],[],8724 N EDISON AVE,Tampa,Hillsborough,FL,33604,28.029927335766,-82.468793999218,(813) 279-0984,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ChIJT6V3yaDBwogRlWuLpC2KAIA,[],null,false,2025-10-12,false,null,FL-DD Database,'continu':1 'health':2 'hillsborough':5 'servic':3 'tampa':4,[],"[""florida-medicaid""]",[],8724 N Edison Ave,null,8724 N EDISON AVE,false,null,null,provider,false,null,null,null,null,null
8674,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,"CORVO ODALYS
ALONDRA CARE HOME INC.",healthcare,ABA Therapy | Transportation,null,corvo-odalys-alondra-care-home-inc-tampa-fl-8674,[],[],[],8012 GREENSHIRE DR,Tampa,Hillsborough,FL,33634,28.02249142183,-82.554552009695,(813) 335-9506,null,null,null,null,null,null,null,null,null,null,null,null,4.5,22,ChIJj8JZ7hzBwogRxN6JNWDvguM,[],null,false,2025-10-12,false,null,FL-DD Database,'alondra':3 'care':4 'corvo':1 'hillsborough':8 'home':5 'inc':6 'odali':2 'tampa':7,[],"[""florida-medicaid""]",[],8012 Greenshire Dr,null,8012 GREENSHIRE DR,false,null,null,provider,false,null,null,null,null,null
8691,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,"DAMARIS CARE, INC.",healthcare,ABA Therapy | Transportation,null,damaris-care-inc-lutz-fl-8691,[],[],[],PO BOX 1444,Lutz,Hillsborough,FL,33548,null,null,(813) 545-3351,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ChIJz7uA7ju_wogRGQSLYxDqu9k,[],null,false,2025-10-12,false,null,FL-DD Database,'care':2 'damari':1 'hillsborough':5 'inc':3 'lutz':4,[],"[""florida-medicaid""]",[],Po Box 1444,null,PO BOX 1444,false,null,null,provider,false,null,null,null,null,null
8711,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,"DIRECT QUALITY CARE LLC
DIRECT QUALITY CARE",healthcare,ABA Therapy | Transportation,null,direct-quality-care-llc-direct-quality-care-tampa-fl-8711,[],[],[],3707 E HANNA AVE,Tampa,Hillsborough,FL,33610,28.003340667203,-82.418165224518,(813) 858-5732,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ChIJP1vKL3HGwogRUHcGrfbmmM4,[],null,false,2025-10-12,false,null,FL-DD Database,"'care':3,7 'direct':1,5 'hillsborough':9 'llc':4 'qualiti':2,6 'tampa':8",[],"[""florida-medicaid""]",[],3707 E Hanna Ave,null,3707 E HANNA AVE,false,null,null,provider,false,null,null,null,null,null
8713,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,DONATO CHRISTOPHER,healthcare,ABA Therapy | Adult Dental Services,null,donato-christopher-tampa-fl-8713,[],[],[],2509 W CREST AVE,Tampa,Hillsborough,FL,33614,27.993879777725,-82.485249150793,(813) 872-7909,null,null,null,null,null,null,null,null,null,null,null,null,3.7,3,ChIJrayTWvvDwogR8KllYiCvlq4,[],null,false,2025-10-12,false,null,FL-DD Database,'christoph':2 'donato':1 'hillsborough':4 'tampa':3,[],"[""florida-medicaid""]",[],2509 W Crest Ave,null,2509 W CREST AVE,false,null,null,provider,false,null,null,null,null,null
8697,2025-11-03 21:44:05.063+00,2025-12-20 06:54:57.883795+00,ELITE ASSITED CARE SERVICES CORP,healthcare,ABA Therapy | Transportation,null,elite-assited-care-services-corp-tampa-fl-8697,[],[],[],2725 W OSBORNE AVE,Tampa,Hillsborough,FL,33614,27.988864114461,-82.48591110765,(813) 598-5123,null,null,null,null,null,null,null,null,null,null,null,null,5,11,ChIJ29RCBeJN3YgRA-vgMa-mfe8,[],null,false,2025-10-12,false,null,FL-DD Database,'assit':2 'care':3 'corp':5 'elit':1 'hillsborough':7 'servic':4 'tampa':6,[],"[""florida-medicaid""]",[],2725 W Osborne Ave,null,2725 W OSBORNE AVE,false,null,null,provider,false,null,null,null,null,null
