id,provider_name,phone,website,address1,city,state,zip,latitude,longitude,verified,last_updated,normalized_phone,service_type,accepts_medicaid,accepts_medicare,accepts_florida_blue,accepts_unitedhealthcare,accepts_aetna,accepts_cigna,accepts_tricare,accepts_humana,accepts_florida_healthcare_plans,source,county,rating,user_ratings_total,google_place_id,rating_last_updated,offers_telehealth,offers_peers_program,offers_space_program,offers_social_skills_groups,offers_neuropsych_assessment,offers_tutoring,offers_ef_coaching,offers_parent_coaching,serves_children,serves_teens,serves_adults,offers_telehealth_evidence,offers_peers_program_evidence,offers_space_program_evidence,offers_social_skills_groups_evidence,offers_neuropsych_assessment_evidence,offers_tutoring_evidence,offers_ef_coaching_evidence,offers_parent_coaching_evidence,serves_children_evidence,serves_teens_evidence,serves_adults_evidence,city_clean,zip_text,address2,aba,speech,ot,pt,respite_care,life_skills,residential,church_support,pet_therapy
4880,"ACS SUNCOAST, INC.",(813) 449-1458,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/148002949518542479,18013 FOREST RETREAT LN FL 33647,TAMPA,FL,33647,,,false,2025-10-12 00:00:00,8134491458,ABA Therapy | Life Skills Development 2 (SEC),Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Hillsborough,,,,,,,,,,,,,,,,,,,,,,,,,,,,33647,,false,false,false,false,false,false,false,false,false
4881,ACTive Family Physical Therapy (CrossFit 904),(904) 567-5960,https://activefamilypt.com/,11366 TRADE CT,JACKSONVILLE,FL,32256,,,false,2025-10-12 00:00:00,9045675960,Physical Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32256,UNIT 103,false,false,false,false,false,false,false,false,false
4882,"ADA K DIXON
TRINITI COMMUNITY CARE SERVICES",(850) 384-3074,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/112036699918541689,3434 MARKET ST,PENSACOLA,FL,32505,,,false,2025-10-12 00:00:00,8503843074,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Escambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,32505,,false,false,false,false,false,false,false,false,false
4883,ADAMS ACRES INC,(904) 824-4391,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/124026906118542014,1735 STATE ROAD 16 SUITE 1,ST AUGUSTINE,FL,32084,,,false,2025-10-12 00:00:00,9048244391,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Saint Johns,,,,,,,,,,,,,,,,,,,,,,,,,,,,32084,,false,false,false,false,false,false,false,false,false
4884,"ADAPT & TRANSFORM BEHAVIOR, LLC",(813) 324-5730,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/148043312418542405,4518 3RD AVE S,ST PETERSBURG,FL,33711,,,false,2025-10-12 00:00:00,8133245730,ABA Therapy | Behavior Assistant,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Pinellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,33711,,false,false,false,false,false,false,false,false,false
4885,ADDERLY JR JAMIE E,(561) 294-3234,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/100041961618543074,7449 PALMDALE DR,BOYNTON BEACH,FL,33436,,,false,2025-10-12 00:00:00,5612943234,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,33436,,false,false,false,false,false,false,false,false,false
4886,"ADRIANA TAFUR SERVICES INC
ADRIANA TAFUR SERVICES  INC",(954) 549-3765,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/100037989218543251,2020 NE 163RD ST STE 207,NORTH MIAMI BEACH,FL,33162,,,false,2025-10-12 00:00:00,9545493765,ABA Therapy | Physical Therapy & Assessment,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,33162,,false,false,false,false,false,false,false,false,false
4887,ADT TRANSPORTATION SERVICES LLC,(727) 678-2886,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/148038441218542721,4718 12TH ST N,SAINT PETERSBURG,FL,33703,,,false,2025-10-12 00:00:00,7276782886,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Pinellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,33703,,false,false,false,false,false,false,false,false,false
4888,ADULT CARE HOUSING INC,(727) 418-6264,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/148026149718542721,5700 92ND AVE N,PINELLAS PARK,FL,33782,,,false,2025-10-12 00:00:00,7274186264,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Pinellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,33782,,false,false,false,false,false,false,false,false,false
4889,"ADVANCED CARE MEDICAL SUPPLIES, INC
ADVANCE CARE MEDICAL SUPPLIES, INC",(305) 256-1653,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/100035764918543134,12821 SW 134TH CT UNIT 11,MIAMI,FL,33186,,,false,2025-10-12 00:00:00,3052561653,ABA Therapy | Consumable Medical Supplies,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,33186,,false,false,false,false,false,false,false,false,false
4891,ADVANCED GROUP HOME INC,(813) 545-1188,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/148038934218542721,6704 COMMODORE WAY,TAMPA,FL,33615,,,false,2025-10-12 00:00:00,8135451188,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Hillsborough,,,,,,,,,,,,,,,,,,,,,,,,,,,,33615,,false,false,false,false,false,false,false,false,false
4892,ADVANCED HEALTH PHYSICAL THERAPY INC,(954) 608-3075,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/100031478118542907,966 NAUTILUS ISLE,DANIA BEACH,FL,33004,,,false,2025-10-12 00:00:00,9546083075,ABA Therapy | Physical Therapy & Assessment,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,33004,,false,false,false,false,false,false,false,false,false
4893,ADVANCED LIVING LLC,(813) 846-5750,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/100044843818542721,10009 N 27TH ST,TAMPA,FL,33612,,,false,2025-10-12 00:00:00,8138465750,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Hillsborough,,,,,,,,,,,,,,,,,,,,,,,,,,,,33612,,false,false,false,false,false,false,false,false,false
4894,"ADVANCED THERAPY WORKS, INC",(305) 378-5247,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/100026514518543251,12060 SW 129TH CT STE 107,MIAMI,FL,33186,,,false,2025-10-12 00:00:00,3053785247,ABA Therapy | Physical Therapy & Assessment,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,33186,,false,false,false,false,false,false,false,false,false
4895,ADVANCES IN SUPPORT/ CAROL LOUIS,(305) 343-2187,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/172025006218543406,750 NE 171ST ST,NORTH MIAMI BEACH,FL,33162,,,false,2025-10-12 00:00:00,3053432187,ABA Therapy | Supported Living Coaching,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,33162,,false,false,false,false,false,false,false,false,false
4896,"ADVANTAGE SERVICES GROUP, INC",(305) 519-4313,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/148000583618542405,17 NE 8 PLACE,CAPE CORAL,FL,33909,,,false,2025-10-12 00:00:00,3055194313,ABA Therapy | Behavior Assistant,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,33909,,false,false,false,false,false,false,false,false,false
4897,ADVOCACY RESOURCE CENTER MARION INC,(352) 387-2210,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/136003740218542370,2800 S.E. MARICAMP RD,OCALA,FL,34471,,,false,2025-10-12 00:00:00,3523872210,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Marion,,,,,,,,,,,,,,,,,,,,,,,,,,,,34471,,false,false,false,false,false,false,false,false,false
4898,"AFIRE OF PASCO COUNTY, INC.",(727) 849-8982,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/148025797218542495,7540 RIDGE RD,PORT RICHEY,FL,34668,,,false,2025-10-12 00:00:00,7278498982,ABA Therapy | Life Skills Development 3 (ADT),Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Pasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,34668,,false,false,false,false,false,false,false,false,false
4899,"AGAPE HOMECARE PLUS, INC",(904) 502-2666,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/124026918618542014,2142 FIGARO LN,JACKSONVILLE,FL,32210,,,false,2025-10-12 00:00:00,9045022666,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Duval,,,,,,,,,,,,,,,,,,,,,,,,,,,,32210,,false,false,false,false,false,false,false,false,false
4900,AGBOLI ERIC K,(813) 401-4986,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/100039145318542721,8110 N EDISON AVE,TAMPA,FL,33604,,,false,2025-10-12 00:00:00,8134014986,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Hillsborough,,,,,,,,,,,,,,,,,,,,,,,,,,,,33604,,false,false,false,false,false,false,false,false,false
4901,AIM Rehab Services - Physical Therapy,(754) 702-3704,https://aimrehabservices.com/,10426 W ATLANTIC BLVD,CORAL SPRINGS,FL,33071,,,false,2025-10-12 00:00:00,7547023704,"Physical Therapy, Occupational Therapy, Speech Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33071,,false,false,false,false,false,false,false,false,false
4902,AKL Pediatric Therapy,(407) 272-8813,http://www.akltherapy.com/,1712 N RONALD REAGAN BLVD,LONGWOOD,FL,32750,,,false,2025-10-12 00:00:00,4072728813,"Physical Therapy, Occupational Therapy, Speech Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32750,,false,false,false,false,false,false,false,false,false
4903,ALDO SURGICAL & HOSPITAL SUPPLY INC,(305) 557-2835,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/100012676118543134,8074 NW 103RD ST STE 21,HIALEAH,FL,33016,,,false,2025-10-12 00:00:00,3055572835,ABA Therapy | Consumable Medical Supplies,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,33016,,false,false,false,false,false,false,false,false,false
4904,ALF PHILLIPPE RIDGE,(727) 726-3632,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/148026578018542495,1055 PHILLIPPE PKWY,SAFETY HARBOR,FL,34695,,,false,2025-10-12 00:00:00,7277263632,ABA Therapy | Life Skills Development 3 (ADT),Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Pinellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,34695,,false,false,false,false,false,false,false,false,false
4905,ALL ABOUT LIVING,(813) 531-5526,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/148041732518542721,5601 E 30TH AVE,TAMPA,FL,33619,,,false,2025-10-12 00:00:00,8135315526,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Hillsborough,,,,,,,,,,,,,,,,,,,,,,,,,,,,33619,,false,false,false,false,false,false,false,false,false
4906,"ALL ABOUT ME SUPPORTS & SERVICES, INC.",(305) 790-7692,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/160034915118542835,18441 NW 2ND AVE STE 101,MIAMI,FL,33169,,,false,2025-10-12 00:00:00,3057907692,ABA Therapy | Life Skills Development 2 (SEC),Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,33169,,false,false,false,false,false,false,false,false,false
4907,ALL ABOUT QUALITY CARE CORP,(561) 853-5937,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/160037038218542835,4680 CHRISTENSEN RD,FORT PIERCE,FL,34981,,,false,2025-10-12 00:00:00,5618535937,ABA Therapy | Life Skills Development 2 (SEC),Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Saint Lucie,,,,,,,,,,,,,,,,,,,,,,,,,,,,34981,,false,false,false,false,false,false,false,false,false
4908,"ALL ABOUT YOU SUPPORT SERVICES, LLC",(813) 980-0309,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/148027932318542479,6914 E FOWLER AVE STE B,TEMPLE TERRACE,FL,33617,,,false,2025-10-12 00:00:00,8139800309,ABA Therapy | Life Skills Development 2 (SEC),Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Hillsborough,,,,,,,,,,,,,,,,,,,,,,,,,,,,33617,,false,false,false,false,false,false,false,false,false
4909,"ALL IN 1 HANDS, INC.",(954) 305-2227,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/160028055618543059,2420 BERMUDA DR,MIRAMAR,FL,33023,,,false,2025-10-12 00:00:00,9543052227,ABA Therapy | Supported Living Coaching,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,33023,,false,false,false,false,false,false,false,false,false
4910,ALL NURSES ALF LLC,(813) 914-9081,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/148027323618542721,8701 N 34TH STREET,TAMPA,FL,33604,,,false,2025-10-12 00:00:00,8139149081,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Hillsborough,,,,,,,,,,,,,,,,,,,,,,,,,,,,33604,,false,false,false,false,false,false,false,false,false
4911,ALL RIDE TRANSPORT INC,(561) 863-5035,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/100012691218543074,6911 GARDEN RD,RIVIERA BEACH,FL,33404,,,false,2025-10-12 00:00:00,5618635035,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,33404,,false,false,false,false,false,false,false,false,false
4912,"ALL TECH DEPOT, INC",(772) 834-1258,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/160000038718542835,2013 SE AVON PARK DR,PORT SAINT LUCIE,FL,34952,,,false,2025-10-12 00:00:00,7728341258,ABA Therapy | Life Skills Development 2 (SEC),Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Saint Lucie,,,,,,,,,,,,,,,,,,,,,,,,,,,,34952,,false,false,false,false,false,false,false,false,false
4913,"ALL-MOST FAMILY, INC.
ALL-MOST FAMILY, INC.",(561) 686-4552,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/160026096618543059,4047 OKEECHOBEE BLVD STE 110,WEST PALM BEACH,FL,33409,,,false,2025-10-12 00:00:00,5616864552,ABA Therapy | Supported Living Coaching,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,33409,,false,false,false,false,false,false,false,false,false
4914,"ALLIANCE FOR INDEPENDENCE, INC",(863) 665-3846,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/136003756618542370,2710 W MEMORIAL BLVD,LAKELAND,FL,33815,,,false,2025-10-12 00:00:00,,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Polk,,,,,,,,,,,,,,,,,,,,,,,,,,,,33815,,false,false,false,false,false,false,false,false,false
4915,"ALLIANCE HOMECARE SYSTEMS, INC.",(305) 256-5551,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/100026287318543134,13280 SW 131ST ST STE 103,MIAMI,FL,33186,,,false,2025-10-12 00:00:00,3052565551,ABA Therapy | Consumable Medical Supplies,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,33186,,false,false,false,false,false,false,false,false,false
4916,"ALLSHOUSE SUPPORTED LIVING SERVICES, INC",(727) 216-6222,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/112025093718541508,10225 ULMERTON RD STE 10C,LARGO,FL,33771,,,false,2025-10-12 00:00:00,7272166222,ABA Therapy | Life Skills Development 2 (SEC),Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Pinellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,33771,,false,false,false,false,false,false,false,false,false
4917,ALPHA AND OMEGA RESOURCE CENTER,(813) 971-5979,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/100039844818542495,15115 N 19TH ST,LUTZ,FL,33549,,,false,2025-10-12 00:00:00,8139715979,ABA Therapy | Life Skills Development 3 (ADT),Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Hillsborough,,,,,,,,,,,,,,,,,,,,,,,,,,,,33549,,false,false,false,false,false,false,false,false,false
4918,ALPI Child Development & Family Services Center,(772) 879-4944,http://www.alpi.org/,198 NW MARION AVE,PORT ST. LUCIE,FL,34983,,,false,2025-10-12 00:00:00,7728794944,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,34983,,false,false,false,false,false,false,false,false,false
4919,"ALTRUIST CARE LLC
LYNDEN HOUSE",(407) 314-1358,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/124039426518542014,377 MAYA ST,LAKE MARY,FL,32746,,,false,2025-10-12 00:00:00,4073141358,ABA Therapy | Transportation,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Seminole,,,,,,,,,,,,,,,,,,,,,,,,,,,,32746,,false,false,false,false,false,false,false,false,false
4920,"ALVAREZ AND SUAREZ SUPPORT, INC",(305) 893-4510,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/160028143618542835,12955 BISCAYNE BLVD STE 205,NORTH MIAMI,FL,33181,,,false,2025-10-12 00:00:00,3058934510,ABA Therapy | Life Skills Development 2 (SEC),Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,33181,,false,false,false,false,false,false,false,false,false
4921,ALWAYS PROMOTING INDEPENDENCE LLC,(727) 545-1273,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/148027536018542479,5030 78TH AVE N STE 11,PINELLAS PARK,FL,33781,,,false,2025-10-12 00:00:00,7275451273,ABA Therapy | Life Skills Development 2 (SEC),Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Pinellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,33781,,false,false,false,false,false,false,false,false,false
4922,"AMCAF GROUP HOME, LLC",(813) 810-8524,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/148027260318542495,2015 N KEENE RD,CLEARWATER,FL,33755,,,false,2025-10-12 00:00:00,8138108524,ABA Therapy | Life Skills Development 3 (ADT),Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Pinellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,33755,,false,false,false,false,false,false,false,false,false
4923,AMER HOME CARE INC.,(813) 446-3619,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/148023601318542631,1918 BARRINGTON DRIVE,CLEARWATER,FL,33763,,,false,2025-10-12 00:00:00,8134463619,ABA Therapy | Residential Nursing Services,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Pinellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,33763,,false,false,false,false,false,false,false,false,false
4924,AMERICA DENTAL CLINIC,(305) 485-8427,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/100000011418543089,3631 SW 87TH AVE,MIAMI,FL,33165,,,false,2025-10-12 00:00:00,3054858427,ABA Therapy | Adult Dental Services,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,33165,,false,false,false,false,false,false,false,false,false
4925,AMERICAN HOME HEALTH PROVIDERS CORP.,(305) 820-3001,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/172036339118543251,3408 W 84TH ST STE 203,HIALEAH,FL,33018,,,false,2025-10-12 00:00:00,3058203001,ABA Therapy | Physical Therapy & Assessment,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,33018,,false,false,false,false,false,false,false,false,false
4926,AMERICARE HOME & COMMUNITY SVCS,(305) 898-4409,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/172025116018543406,20805 NE 30TH PL,MIAMI,FL,33180,,,false,2025-10-12 00:00:00,3058984409,ABA Therapy | Supported Living Coaching,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,33180,,false,false,false,false,false,false,false,false,false
4927,AMERICARE HOME HEALTHCARE SERVICES INC,(305) 770-4344,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/172035441118543264,20 NW 181ST ST,MIAMI,FL,33169,,,false,2025-10-12 00:00:00,3057704344,ABA Therapy | Private Duty Nursing,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,33169,,false,false,false,false,false,false,false,false,false
4928,AMORE AT HOME LLC,(727) 565-3018,https://flddresources.qlarant.com/ProviderSearch/Home/GetProviderDetails/100046976118542631,6217 COLMAR PL,APOLLO BEACH,FL,33572,,,false,2025-10-12 00:00:00,7275653018,ABA Therapy | Residential Nursing Services,Yes (FL-DD Listed),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FL-DD Database,Hillsborough,,,,,,,,,,,,,,,,,,,,,,,,,,,,33572,,false,false,false,false,false,false,false,false,false
